Date,Circuit,City,Country,International,Tournament,Event_Link,Round_Code,Round,Motion,Infoslide,Topic_Area_1,Topic_Area_2,Topic_Area_3,Topic_Area_Specific_1
01-03-18,North America and Canada,USA,USA,0,North America Womxn's and Gender Minorities' Debate Championship 2018,https://drive.google.com/open?id=1icyHKSayywDG0MsDsjn0W4clwhPa0ULpBiXloaEVh64,3,3,THS the seizure and redistribution of land owned by the descendants of former colonizers in post colonial states,,,,,
01-03-18,North America and Canada,USA,USA,0,North America Womxn's and Gender Minorities' Debate Championship 2018,https://drive.google.com/open?id=1icyHKSayywDG0MsDsjn0W4clwhPa0ULpBiXloaEVh64,4,4,THP a world where nobody can lie,,,,,
01-03-18,North America and Canada,USA,USA,0,North America Womxn's and Gender Minorities' Debate Championship 2018,https://drive.google.com/open?id=1icyHKSayywDG0MsDsjn0W4clwhPa0ULpBiXloaEVh64,5,5,THW nationalize pharmaceutical research,,,,,
01-03-18,North America and Canada,USA,USA,0,North America Womxn's and Gender Minorities' Debate Championship 2018,https://drive.google.com/open?id=1icyHKSayywDG0MsDsjn0W4clwhPa0ULpBiXloaEVh64,Novice_Y,Novice_Semis,THBT having children is immoral,,,,,
01-03-18,North America and Canada,USA,USA,0,North America Womxn's and Gender Minorities' Debate Championship 2018,https://drive.google.com/open?id=1icyHKSayywDG0MsDsjn0W4clwhPa0ULpBiXloaEVh64,Novice_Z,Novice_Final,"THBT successful minority activists have a duty to donate their effects to schools that represent their community (eg: women's universities, HBCUs, Tribal Colleges, etc)",,,,,
01-03-18,North America and Canada,USA,USA,0,North America Womxn's and Gender Minorities' Debate Championship 2018,https://drive.google.com/open?id=1icyHKSayywDG0MsDsjn0W4clwhPa0ULpBiXloaEVh64,Open_X,Open_Quarters,THW ban non-disclosure agreements in the private sector,"A non-disclosure agreement (NDA) is a contract between two parties that establishes confidentiality, and there is typically a large financial penalty associated with breaking an NDA. For example, many firms require their employees to sign NDAs that specify they cannot reveal specific information pertaining to their jobs, and some celebrities require individuals to sign NDAs before engaging in sexual intercourse. Motion: THW b",,,,
01-03-18,North America and Canada,USA,USA,0,North America Womxn's and Gender Minorities' Debate Championship 2018,https://drive.google.com/open?id=1icyHKSayywDG0MsDsjn0W4clwhPa0ULpBiXloaEVh64,Open_Y,Open_Semis,"a 2014 study reported that 19% of trans* people were denied health care by their provider due to their gender identity; 28% experienced harassment in a medical setting; 28% postponed care due to discrimination. Currently,there are approximately 6 doctors in the US and 2 in Canada that perform genital reconstruction surgery. Trans* people may have transition-related needs that create dependency on the healthcare system. Motion: THW establish and fund separate health clinics to provide accessible and comprehensive care to trans*gender people",Trans*people face barriers to accessing healthcare for both general care and gender-related care: a 20,,,,
01-03-18,North America and Canada,USA,USA,0,North America Womxn's and Gender Minorities' Debate Championship 2018,https://drive.google.com/open?id=1icyHKSayywDG0MsDsjn0W4clwhPa0ULpBiXloaEVh64,Open_Z,Open_Final,THBT the media should portray mass shootings as exclusively the result of social narratives of masculinity and systemic misogyny,,,,,
02-12-17,North America and Canada,USA,USA,0,Seattle IV 2017,,1,1,"After a speaker has been invited, THW allow university students to vote to reject the speaker from coming to campus.",,,,,
02-12-17,North America and Canada,USA,USA,0,Seattle IV 2017,,2,2,THBT LGBT+ Pride campaigns should focus on direct protest rather than celebration,,,,,
02-12-17,North America and Canada,USA,USA,0,Seattle IV 2017,,3,3,"TH, as a western democracy, would prefer relations with a stable autocracy as opposed to an unstable democracy",,,,,
02-12-17,North America and Canada,USA,USA,0,Seattle IV 2017,,4,4,"Assuming the technology to significantly alters the body exists (eg, changing memory capacity, limb reinforcements) THW recognize a right to morphological freedom",,,,,
02-12-17,North America and Canada,USA,USA,0,Seattle IV 2017,,5,5,"TH, as an indvidual, W not consume works produced by immoral artists",,,,,
02-12-17,North America and Canada,USA,USA,0,Seattle IV 2017,,6,6,"THBT food ethics movements should disavow sustainable consumption marketed by large corporations (eg, Starbucks, Chipotle)","Many food ethics movements (local foods, slow foods, farm to table) condemn corporate production. Motion: THBT",,,,
02-12-17,North America and Canada,USA,USA,0,Seattle IV 2017,,Open_X,Open_Quarters,THBT cities should not use investment incentives to attract businesses,,,,,
02-12-17,North America and Canada,USA,USA,0,Seattle IV 2017,,Open_Y,Open_Semis,"TH, as the UN, would facilitate independence referendums when requested by semi-autonomous regions",,,,,
02-12-17,North America and Canada,USA,USA,0,Seattle IV 2017,,Open_Z,Open_Final,THW choose to be born in a world without religion,"You are presented with a choice before you are born. You can be born into this world, or you can be born into a world without any religion or spirituality. Regardless of your choice, once born, you will not remember having made such a choice. Motion: THW c",,,,
16-11-18,International,Cambridge,United Kingdom,2,Cambridge IV 2018,,1,1,"TH opposes the attempts by the feminist movement to redefine roles and behaviours traditionally associated with women (e.g. wanting to be a housewife, wearing make-up and heels) as empowering.",,,,,
16-11-18,International,Cambridge,United Kingdom,2,Cambridge IV 2018,,2,2,"THS countries withdrawing from the International Criminal Court in order to create their own regional replacements (e.g. an African Criminal Court, an InterAmerican Criminal Court).",,,,,
16-11-18,International,Cambridge,United Kingdom,2,Cambridge IV 2018,,3,3,"In areas of chronically low academic attainment, THBT the general approach of educational charities should be to focus resources on maximising the potential of exceptional students, over helping the lowest achieving.",,,,,
16-11-18,International,Cambridge,United Kingdom,2,Cambridge IV 2018,,4,4,"THS the rise of computational creativity (Infoslide: Computational Creativity' is a scientific field researching AI models that simulate or replicate human creativity. Projects in the field include but are not limited to using AI to script films, compose music, write poetry, and paint).",,,,,
16-11-18,International,Cambridge,United Kingdom,2,Cambridge IV 2018,,5,5,"THW give legislative veto power to a Future Generations Commission (Infoslide: For the purposes of this debate, a 'Future Generations Commission' is an independent body mandated with mapping the long-term impacts of governmental policy on the young, or unborn generations).",,,,,
16-11-18,International,Cambridge,United Kingdom,2,Cambridge IV 2018,,Open_X,Open_Quarters,"Actually, THW rather see one innocent man go to jail than see 100 guilty men walk free.",,,,,
16-11-18,International,Cambridge,United Kingdom,2,Cambridge IV 2018,,ESL_Y,ESL_Semis,"Where resources are significantly limited, THBT states should actively promote religion in areas of high poverty.",,,,,
16-11-18,International,Cambridge,United Kingdom,2,Cambridge IV 2018,,Open_Y,Open_Semis,"THR 'Operation Car Wash'. (Infoslide: Operation Car Wash' is a broad investigation conducted in Brazil that revealed extensive corruption. As a result of the operation, the left-leaning Workers' Party have lost power, and far-right candidate Jair Bolsonaro has been elected president)",,,,,
16-11-18,International,Cambridge,United Kingdom,2,Cambridge IV 2018,,Novice_Z,Novice_Final,THBT it is immoral for individuals who have met their basic needs to not donate any excess wealth to utility maximising causes.,,,,,
16-11-18,International,Cambridge,United Kingdom,2,Cambridge IV 2018,,ESL_Z,ESL_Final,TH prefers a world in which all children are conceived with DNA from a global genetic database.,,,,,
16-11-18,International,Cambridge,United Kingdom,2,Cambridge IV 2018,,Open_Z,Open_Final,"From behind a veil of ignorance, TH would choose to not be born.",,,,,
09-11-18,International,Oxford,United Kingdom,2,Oxford IV 2018,,1,1,"Assuming feasibility, THW ban all research into the possible genetic origins of sex, race and sexuality.",,,,,
09-11-18,International,Oxford,United Kingdom,2,Oxford IV 2018,,2,2,"THBT environmental advocacy groups should prioritise lobbying governments to change environmental policy (e.g. cap and trade policies, banning environmentally harmful chemicals) rather than convincing individuals to take responsibility for their contribution to environmental damage (e.g. reducing/recycling waste, taking public transport).",,,,,
09-11-18,International,Oxford,United Kingdom,2,Oxford IV 2018,,3,3,"TH, as Israel, would end compulsory military service.",,,,,
09-11-18,International,Oxford,United Kingdom,2,Oxford IV 2018,,4,4,THR the depiction of the everyday life of people with disabilities as inspirational.,,,,,
09-11-18,International,Oxford,United Kingdom,2,Oxford IV 2018,,5,5,"THBT the South African government should incentivize the movement of people out of townships, rather than focus on policies that try to economically develop townships.","Townships are segregated areas that were originally built on the peripheries of South African cities as part of Apartheid. About a third of working age South Africans, and almost half of unemployed South Africans, live in townships. Motion: THB",,,,
09-11-18,International,Oxford,United Kingdom,2,Oxford IV 2018,,Novice_Z,Novice_Final,THBT post-conflict states should actively promote a unifying national narrative in the history curriculum.,,,,,
09-11-18,International,Oxford,United Kingdom,2,Oxford IV 2018,,ESL_Y,ESL_Semis,"THBT the US should cut all political, economic and military ties with Saudi Arabia.",,,,,
09-11-18,International,Oxford,United Kingdom,2,Oxford IV 2018,,ESL_Z,ESL_Final,THBT social movements should reject the glorification of political violence.,,,,,
09-11-18,International,Oxford,United Kingdom,2,Oxford IV 2018,,Open_X,Open_Quarters,THW allow city and local governments to be held civilly responsible for deaths that can be ascribed to homelessness.,,,,,
09-11-18,International,Oxford,United Kingdom,2,Oxford IV 2018,,Open_Y,Open_Semis,THBT the use of erotic capital by women does more harm than good.,"Erotic capital is a combination of aesthetic, physical, social and sexual attractiveness to other members of your society in all social contexts. Examples of the use of erotic capital include sleeping your way to the top', going into a sugar baby agreement with a wealthier and less attractive man, and lying about your relationship status. Motion: THB",,,,
09-11-18,International,Oxford,United Kingdom,2,Oxford IV 2018,,Open_Z,Open_Final,THP a world where people believe you should maximize productivity to a world where people believe you should maximize leisure.,,,,,
26-01-19,Asia,India,India,0,The PES Debate Open,https://pesd2019.herokuapp.com/thepesd2019/,1,1,"This House would allow people raised in isolated communities (e.g. the Amish, Hasidic Jews) to sue their communities for harms caused by their lifestyle",,,,,
26-01-19,Asia,India,India,0,The PES Debate Open,https://pesd2019.herokuapp.com/thepesd2019/,2,2,"TH, as the US Democrats, would give funding for the border wall in order to definitively end the government shutdown",,,,,
26-01-19,Asia,India,India,0,The PES Debate Open,https://pesd2019.herokuapp.com/thepesd2019/,3,3,This House regrets mainstream media's popularization of Western drag culture,,,,,
26-01-19,Asia,India,India,0,The PES Debate Open,https://pesd2019.herokuapp.com/thepesd2019/,4,4,THBT liberal states should fund the hacking of infrastructure designed to limit freedom of speech in authoritarian states,,,,,
26-01-19,Asia,India,India,0,The PES Debate Open,https://pesd2019.herokuapp.com/thepesd2019/,5,5,"This House regrets the increasing presence of nihilism in popular culture (eg. BoJack Horseman, Rick and Morty, Nihilist Memes etc.)","Nihilism is the philosophical viewpoint which holds that life is without objective meaning, purpose, or intrinsic value. Motion: Thi",,,,
26-01-19,Asia,India,India,0,The PES Debate Open,https://pesd2019.herokuapp.com/thepesd2019/,Novice_Z,Novice_Final,This House prefers a world where everybody believes in the concept of a sleeping God rather than an active God.,The concept of a sleeping God is one that assumed that God has gone to sleep after creating the world and is non interventionist in human action. The concept of an active God is one that uses divine intervention in the real world. Motion: Thi,,,,
26-01-19,Asia,India,India,0,The PES Debate Open,https://pesd2019.herokuapp.com/thepesd2019/,Open_Z,Open_Final,"This House believes that Tech Giants (e.g. Google, Amazon, Facebook) should NOT be permitted to sue for patent infringement",,,,,
26-01-19,Asia,India,India,0,The PES Debate Open,https://pesd2019.herokuapp.com/thepesd2019/,Open_Y,Open_Semis,"This House would rather be a part of the ""Club 27"" than live an average anonymous life","Club 27 represents musicians, artists, and actors who died when they were 27 years old, most often as a consequence of alcohol, sex and drug abuse. Some of the most prominent examples include Kurt Cobain, Amy Winehouse, Jimmy Hendrix etc. Motion: Thi",,,,
26-01-19,Asia,India,India,0,The PES Debate Open,https://pesd2019.herokuapp.com/thepesd2019/,Open_Z,Open_Final,This House believes that the world was better 10 years ago #tenyearchallenge,,,,,
01-12-18,North America and Canada,United States,United States,0,Seattle IV 2018,https://jwitt-tabbycat.herokuapp.com/SU2018/,1,1,This house regrets the rise of the gig economy.,,,,,
01-12-18,North America and Canada,United States,United States,0,Seattle IV 2018,https://jwitt-tabbycat.herokuapp.com/SU2018/,2,2,"THBT it is in the interests of the four central Asian states to establish the CAU. (Infoslide: The Central Asian Union (CAU) was a tentative agreement to establish greater regional cooperation among Kazakhstan, Kyrgyzstan, Tajikistan, and Uzbekistan following the dissolution of the USSR. This included a collective peacekeeping force, closer economic integration (e.g. negotiating as a bloc in international trade agreements, a proposed common currency), and coordinating on foreign policy. The CAU was never fully realized.)",,,,,
01-12-18,North America and Canada,United States,United States,0,Seattle IV 2018,https://jwitt-tabbycat.herokuapp.com/SU2018/,3,3,THW require sporting teams that recruit internationally to pay recruits to compete in domestic leagues for a period of time before leaving to play abroad.,,,,,
01-12-18,North America and Canada,United States,United States,0,Seattle IV 2018,https://jwitt-tabbycat.herokuapp.com/SU2018/,4,4,"THW release the Federal Reserve from the dual mandate. (Infoslide: Since 1977, the US Federal Reserve has operated under a ""dual mandate"" from Congress to pursue full employment and low inflation. Under traditional macroeconomic theory, there is a tradeoff between these states exemplified in the Phillips Curve. Other central banks have different mandates; e.g., the European Central Bank has a singular focus on price stability.)",,,,,
01-12-18,North America and Canada,United States,United States,0,Seattle IV 2018,https://jwitt-tabbycat.herokuapp.com/SU2018/,5,5,"This house would become a scientist. (Infoslide: You are a citizen in a state that issues a mandatory aptitude test. You are not required to pursue a career based on the results of the test. You scored the highest in your country on math and science, you are predicted to be one of the best scientists of your generation. You are also a very talented artist. Your true passion lies in art.)",,,,,
01-12-18,North America and Canada,United States,United States,0,Seattle IV 2018,https://jwitt-tabbycat.herokuapp.com/SU2018/,6,6,This house would publicly fund all elections.,,,,,
01-12-18,North America and Canada,United States,United States,0,Seattle IV 2018,https://jwitt-tabbycat.herokuapp.com/SU2018/,Open_X,Open_Quarters,This house would pardon all deserters at the end of major war campaigns.,,,,,
01-12-18,North America and Canada,United States,United States,0,Seattle IV 2018,https://jwitt-tabbycat.herokuapp.com/SU2018/,Open_Y,Open_Semis,"In post-conflict societies, TH prefers the creation of art with an inspirational and unifying message over art that depicts the prior or current suffering.",,,,,
01-12-18,North America and Canada,United States,United States,0,Seattle IV 2018,https://jwitt-tabbycat.herokuapp.com/SU2018/,Open_Z,Open_Final,"This house supports the creation of charter cities in developing nations. (Infoslide: ""Charter Cities"" are tracts of uninhabited land set aside by host nations that would be semi-autonomous and administered by a developing third-party government. Citizens of the host nation could move in and out as they so desire. In recent years, Honduras has explored the option of establishing a charter city administered by the Canadian government.)",,,,,
01-12-18,North America and Canada,United States,United States,0,Seattle IV 2018,https://jwitt-tabbycat.herokuapp.com/SU2018/,Novice_Z,Novice_Final,"Assuming that no other life existed in the galaxy, THW prefer a humanity that collectively expands and colonizes other planets to one that preserves and adapts to the Earth.",,,,,
10-03-18,North America and Canada,United States,United States,0,2018 Empire Debates,https://www.facebook.com/events/174891279784950/,1,1,THR the choice by gun control activists to focus on mass shootings as the primary consequence of gun violence,,,,,
10-03-18,North America and Canada,United States,United States,0,2018 Empire Debates,https://www.facebook.com/events/174891279784950/,2,2,"THP the English Rule to the American Rule* *Info Slide: The English Rule requires that the loser in a lawsuit pays the winner's legal fees, and is observed by nearly every Western democracy. In the United States, however, the both sides pay their own attorney fees unless otherwise specified by the judge (this is rare).",,,,,
10-03-18,North America and Canada,United States,United States,0,2018 Empire Debates,https://www.facebook.com/events/174891279784950/,3,3,THBT political parties should actively prohibit candidates with radically different beliefs from running under the party name,,,,,
10-03-18,North America and Canada,United States,United States,0,2018 Empire Debates,https://www.facebook.com/events/174891279784950/,4,4,"TH, as a major news agency, would only publish positive reviews of minority-focused media (Queer Eye, Moonlight, Call Me By Your Name)",,,,,
10-03-18,North America and Canada,United States,United States,0,2018 Empire Debates,https://www.facebook.com/events/174891279784950/,5,5,THR the prominence of religious rehabilitation programs in prisons,,,,,
10-03-18,North America and Canada,United States,United States,0,2018 Empire Debates,https://www.facebook.com/events/174891279784950/,Novice_Z,Novice_Final,"THBT all national economic policy (taxation, monetary policy, tariffs, etc) should be set by an appointed panel of economists rather than by elected officials",,,,,
10-03-18,North America and Canada,United States,United States,0,2018 Empire Debates,https://www.facebook.com/events/174891279784950/,Open_Y,Open_Semis,"TH, as an emerging economy, prefers supporting domestically-based banks to the exclusion of multinational financial institutions (for example, providing support to Banco de Mexico and the businesses and individuals who use BdeM in Mexico, but not those who bank at HSBC Mexico).",,,,,
10-03-18,North America and Canada,United States,United States,0,2018 Empire Debates,https://www.facebook.com/events/174891279784950/,Open_Z,Open_Final,THP a conception of human rights which derives its authority from a divine being rather than a secular source.,,,,,
18-01-19,North America and Canada,,,0,Brad Smith Debate Tournament,https://rochester-invitational.herokuapp.com/rochester2019/motions/statistics/,1,1,"THP a world without state-funded news organizations (e.g. BBC, AlJazeera, China Xinuan News, Russia Today (RT), etc.)",,,,,
18-01-19,North America and Canada,,,0,Brad Smith Debate Tournament,https://rochester-invitational.herokuapp.com/rochester2019/motions/statistics/,2,2,"THW expand the legal definition of a ""false police report"" to include reports made with minimal information, or reports that could reasonably be considered unnecessary.",,,,,
18-01-19,North America and Canada,,,0,Brad Smith Debate Tournament,https://rochester-invitational.herokuapp.com/rochester2019/motions/statistics/,3,3,THBT the development of highly realistic virtual reality technology for recreational use does more harm than good.,,,,,
18-01-19,North America and Canada,,,0,Brad Smith Debate Tournament,https://rochester-invitational.herokuapp.com/rochester2019/motions/statistics/,4,4,THP state capitalism over liberal capitalism.,,,,,
18-01-19,North America and Canada,,,0,Brad Smith Debate Tournament,https://rochester-invitational.herokuapp.com/rochester2019/motions/statistics/,5,5,"THS governments donating the organs of an individual after death, even against the wishes of that person or their family",,,,,
18-01-19,North America and Canada,,,0,Brad Smith Debate Tournament,https://rochester-invitational.herokuapp.com/rochester2019/motions/statistics/,6,6,"THW require participants of institutions from former colonial powers to pay higher registration fees when attending large-scale international events (such as academic conferences, sporting events, debate tournaments, etc.)",,,,,
18-01-19,North America and Canada,,,0,Brad Smith Debate Tournament,https://rochester-invitational.herokuapp.com/rochester2019/motions/statistics/,Open_X,Open_Quarters,"TH as the OIC would cease business with China (eg freezing assets, boycotting firms, imposing tarrifs, imposing sanctions) until the Uighurs are given safety and religious liberty",,,,,
18-01-19,North America and Canada,,,0,Brad Smith Debate Tournament,https://rochester-invitational.herokuapp.com/rochester2019/motions/statistics/,Open_Y,Open_Semis,"THBT disruptions of the government (eg fillibusters, civil servant strikes, and government shutdowns) are a legitimate political tool",,,,,
18-01-19,North America and Canada,,,0,Brad Smith Debate Tournament,https://rochester-invitational.herokuapp.com/rochester2019/motions/statistics/,Open_Z,Open_Final,THBT extreme economic need should be grounds for asylum,,,,,
16-03-19,Europe,Hungary,Hungary,0,Budapest Open 2019,,1,1,THBT the US should abandon complete denuclearization as a prerequisite to easing sanctions on NK,,,,,
16-03-19,Europe,Hungary,Hungary,0,Budapest Open 2019,,2,2,THR the rise in political consumerism,,,,,
16-03-19,Europe,Hungary,Hungary,0,Budapest Open 2019,,3,3,"Given a way to accurately measure an individual's empathy, THW only allow individuals with high levels of empathy for people beyond their immediate circle to vote in elections.",,,,,
16-03-19,Europe,Hungary,Hungary,0,Budapest Open 2019,,4,4,THBT the IMF should require collateral in exchange for loans,,,,,
16-03-19,Europe,Hungary,Hungary,0,Budapest Open 2019,,5,5,"TH, as the Pope, would abolish the concept of Hell",,,,,
16-03-19,Europe,Hungary,Hungary,0,Budapest Open 2019,,Open_X,Open_Quarters,"TH, as the EPP, Would Expel Fidesz","The EPP is the conservative-Christian parliamentary group in the European Parliament that includes national European parties, such as the CDU in Germany, Fine Gael in Ireland, and the Austrian People’s Party. It has been the largest group in the European Parliament since 1999. Fidesz is the current ruling political party in Hungary. Motion: TH,",,,,
16-03-19,Europe,Hungary,Hungary,0,Budapest Open 2019,,Open_Y,Open_Semis,"In cities and areas with rapidly increasing housing costs, THW tax new residents and use the revenue to subsidize housing costs for citizens already residing in the area",,,,,
16-03-19,Europe,Hungary,Hungary,0,Budapest Open 2019,,Novice_Z,Novice_Final,THS the creation of a global citizenship market,A global citizenship market would allow individuals to sell their citizenship and purchase a new one. Motion: THS,,,,
16-03-19,Europe,Hungary,Hungary,0,Budapest Open 2019,,Open_Z,Open_Final,THR the narrative that forgiveness is a virtue,,,,,
02-03-19,Europe,Germany,Germany,0,Munich Research Open 2019,,1,1,"THBT governments should stop funding scientific programmes that have no immediate benefit for humankind (such as space travel and exploration, human cloning)",,,,,
02-03-19,Europe,Germany,Germany,0,Munich Research Open 2019,,2,2,THBT Western states should permanently revoke the citizenship of citizens who join terrorist organisations,,,,,
02-03-19,Europe,Germany,Germany,0,Munich Research Open 2019,,3,3,TH regrets the EU’s introduction of freedom of movement,,,,,
02-03-19,Europe,Germany,Germany,0,Munich Research Open 2019,,4,4,THW suspend trade union powers and significantly relax labour protection laws in times of economic crisis,,,,,
02-03-19,Europe,Germany,Germany,0,Munich Research Open 2019,,5,5,"THBT causing deliberate harms to enemy civilians, by the weaker side, is a justified tactic in asymmetrical warfare",,,,,
02-03-19,Europe,Germany,Germany,0,Munich Research Open 2019,,Open_Y,Open_Semis,"Infoslide: For the purposes of this debate, you are an out gay/lesbian individual in a Western liberal democracy.",,,,,
02-03-19,Europe,Germany,Germany,0,Munich Research Open 2019,,Novice_Z,Novice_Final,TH regrets the idealisation of motherhood,,,,,
02-03-19,Europe,Germany,Germany,0,Munich Research Open 2019,,Open_Z,Open_Final,THBT female political candidates in liberal democracies should not appeal to traditional female roles in their campaigns,,,,,
22-02-19,North America and Canada,USA,USA,0,GWU IV / US Universities Debate Eastern Championship 2019,,Open_Z,Open_Final,"Assuming feasibility, THW sacrifice the rich.","In the famine-ridden world of 2050, a technological breakthrough is leaked to the public. It allows us to sacrifice a human, converting them into biomatter, and the technology has become cheap enough for general usage. The biomatter can be repurposed into a wide range of resources for energy production, agriculture, industrial manufacturing, etc.. Motion: Assu",,,,
22-02-19,North America and Canada,USA,USA,0,GWU IV / US Universities Debate Eastern Championship 2019,,Novice_Z,Novice_Final,THBT professionals should have the right to refuse to provide their services based on religous grounds.,,,,,
22-02-19,North America and Canada,USA,USA,0,GWU IV / US Universities Debate Eastern Championship 2019,,Open_Y,Open_Semis,"This house, as an upper-middle-class African American, would resettle in Africa.",,,,,
22-02-19,North America and Canada,USA,USA,0,GWU IV / US Universities Debate Eastern Championship 2019,,Open_X,Open_Quarters,THW give land grants to women in developing nations,,,,,
22-02-19,North America and Canada,USA,USA,0,GWU IV / US Universities Debate Eastern Championship 2019,,4,4,"THW provide amnesty to violent political dissidents in exchange for removing their ability to vote or run for public office, e.g. the integration of FARC rebels into Colombia",,,,,
22-02-19,North America and Canada,USA,USA,0,GWU IV / US Universities Debate Eastern Championship 2019,,3,3,THW actively relocate unemployed people living in areas of high and structural unemployment,,,,,
22-02-19,North America and Canada,USA,USA,0,GWU IV / US Universities Debate Eastern Championship 2019,,2,2,THW publicly televise the execution of death row inmates,,,,,
22-02-19,North America and Canada,USA,USA,0,GWU IV / US Universities Debate Eastern Championship 2019,,1,1,THW ban embedded journalism,Embedded journalism refers to reporters and photographers accompanying specific military units into combat zones.. Motion: THW,,,,
09-02-19,North America and Canada,USA,USA,0,Cornell Novice Nationals 2019 & Cornell IV 2019,,Open_Z,Open_Final,THS the idea of authoritarian reformers in developing countries.,,,,,
09-02-19,North America and Canada,USA,USA,0,Cornell Novice Nationals 2019 & Cornell IV 2019,,Open_Y,Open_Semis,"TH, as an Asian American, would not support the suit against Harvard University.","There is a law suit against Harvard University to terminate its admission process, which allegedly discriminates against Asian Americans. Harvard claims that this process is simply a form of affirmative action to help admit more disenfranchised communities.. Motion: TH,",,,,
09-02-19,North America and Canada,USA,USA,0,Cornell Novice Nationals 2019 & Cornell IV 2019,,Novice_Z,Novice_Final,"Assuming that technology to do so existed, THW would progressively tax happiness and redistribute it.",,,,,
09-02-19,North America and Canada,USA,USA,0,Cornell Novice Nationals 2019 & Cornell IV 2019,,Novice_Y,Novice_Semis,THR the celebration of soldiers as heroes.,,,,,
09-02-19,North America and Canada,USA,USA,0,Cornell Novice Nationals 2019 & Cornell IV 2019,,Novice_X,Novice_Quarters,THBT it is always unjustifiable to maintain friendship with somebody who use hate speech.,,,,,
09-02-19,North America and Canada,USA,USA,0,Cornell Novice Nationals 2019 & Cornell IV 2019,,5,5,THBT liberal media organisations should actively glorify democratic candidates of color.,,,,,
09-02-19,North America and Canada,USA,USA,0,Cornell Novice Nationals 2019 & Cornell IV 2019,,4,4,THBT being single is preferable to being in a relationship.,,,,,
09-02-19,North America and Canada,USA,USA,0,Cornell Novice Nationals 2019 & Cornell IV 2019,,3,3,THR the westernization of the elites in post-colonial countries.,,,,,
09-02-19,North America and Canada,USA,USA,0,Cornell Novice Nationals 2019 & Cornell IV 2019,,2,2,TH as the US would never militarily intervene in other countries.,,,,,
09-02-19,North America and Canada,USA,USA,0,Cornell Novice Nationals 2019 & Cornell IV 2019,,1,1,THW actively instill a value of disobeying authority in children.,,,,,
02-03-19,North America and Canada,USA,USA,0,Empire Debates 2019,,Open_Z,Open_Final,THR the concept of martyrdom,,,,,
02-03-19,North America and Canada,USA,USA,0,Empire Debates 2019,,Open_Y,Open_Semis,THBT the United States and its allies should abandon the use of gay rights diplomacy in developing nations.,"For the purposes of this motion, “gay rights diplomacy” refers to efforts by the United States and key European allies to actively promote LGBTQ+ rights abroad through methods such as diplomatic persuasion, advocacy at international bodies, public addresses by western heads of state, and the promotion and support of local events and organizations related to gay activism. In the past, it has also involved public shaming, the implementation of financial sanctions, and the withholding of foreign aid from nations with stringent anti-gay laws. Motion: THB",,,,
02-03-19,North America and Canada,USA,USA,0,Empire Debates 2019,,Novice_Z,Novice_Final,THW reallocate public school funding to create a voucher program for the poorest 10% of American households,,,,,
02-03-19,North America and Canada,USA,USA,0,Empire Debates 2019,,5,5,"THBT in times of crisis that threaten the existence of a community (e.g., famine, war, plague, natural disaster, etc), capable individuals from the community have a moral obligation to dedicate their time directly towards ending the crisis instead of pursuing nonessential activities (e.g., playing sports, making non-propagandist/apolitical art, going on vacation to the beach, pursuing education irrelevant to the crisis, etc.",,,,,
02-03-19,North America and Canada,USA,USA,0,Empire Debates 2019,,4,4,"Assuming a world where superheroes exist, TH, as the United Nations, would regulate their engagement in conflicts",,,,,
02-03-19,North America and Canada,USA,USA,0,Empire Debates 2019,,3,3,"THBT Muslim states in Asia (including but not limited to Malaysia, Indonesia, Afghanistan, etc) should participate in currency, finance, and resource unions with Arab states rather than regional powerhouses (e.g. China, India, Russia).",,,,,
02-03-19,North America and Canada,USA,USA,0,Empire Debates 2019,,1,1,"TH, as a hopeful for the Democratic presidential nomination, would not endorse Alexandria Ocasio-Cortez’s Green New Deal","The Green New Deal is a set of proposed economic stimulus programs in the United States that aim to address climate change and economic inequality. As proposed by Rep. Alexandria Ocasio-Cortez, the approach pushes for transitioning the United States to use 100% renewable, zero-emission energy sources, including investment into electric cars and high-speed rail systems. The resolution also includes calls for universal health care, fair minimum wages, and preventing monopolies. The plan is to implement the proposal within ten years. Motion: TH,",,,,
01-03-19,Europe,United Kingdom,United Kingdom,0,Leiden Open 2019,,1,1,THBT the European Union should expel Hungary,,,,,
01-03-19,Europe,United Kingdom,United Kingdom,0,Leiden Open 2019,,2,2,This House Supports the rise of websites that provide free access to open source and pay-wall protected academic resources,Sci-Hub is a website that provides free access to millions of paywalled and open-access research papers and books. Sci-Hub obtains paywalled papers by presenting illicitly held university usernames and passwords to the publishers’ websites via the universities’ proxy websites. Athena provides alternative open source publishing for academics online. Motion: Thi,,,,
01-03-19,Europe,United Kingdom,United Kingdom,0,Leiden Open 2019,,3,3,"issues that are classically seen as part of the political domain are increasingly decided on by courts through legislation. Examples include, but are not limited to: the Dutch state successfully being sued to take stronger measures against climate change (Urgenda) and forcing political parties to allow women as candidates (SGP), the British Supreme Court deciding whether the Lower House should have a vote on Brexit and Trumps measures being increasingly challenged in courts. Motion: THR the judicialisation of politics","For the purpose of this debate, “the judicialisation of politics” refers to the following phenomenon: iss",,,,
01-03-19,Europe,United Kingdom,United Kingdom,0,Leiden Open 2019,,4,4,THW allow natural persons to pay people not to vote,"A natural person is a person of flesh and blood, a ‘real’ person. The term is used to distinguish people from companies (legal persons). Motion: THW",,,,
